flightNo,departureDate,arrivalDate,totalNumSeats,numSeatsSold
TP13,2020-06-23,2020-06-23,747,14
TP13,2020-06-30,2020-06-30,747,429
TP13,2020-07-07,2020-07-07,747,343
TP13,2020-07-14,2020-07-14,747,514
TP13,2020-07-21,2020-07-21,747,474
TP13,2020-07-28,2020-07-28,747,471
TP13,2020-08-04,2020-08-04,747,654
TP13,2020-08-11,2020-08-11,747,561
TP13,2020-08-18,2020-08-18,747,715
TP13,2020-08-25,2020-08-25,747,670
TP13,2020-09-01,2020-09-01,747,557
TP13,2020-09-08,2020-09-08,747,746
TP13,2020-09-15,2020-09-15,747,431
TP13,2020-09-22,2020-09-22,747,123
TP13,2020-09-29,2020-09-29,747,664
TP13,2020-10-06,2020-10-06,747,114
TP13,2020-10-13,2020-10-13,747,290
TP13,2020-10-20,2020-10-20,747,150
TP13,2020-10-27,2020-10-27,747,407
TP13,2020-11-03,2020-11-03,747,194
TP13,2020-11-10,2020-11-10,747,422
TP13,2020-11-17,2020-11-17,747,443
TP13,2020-11-24,2020-11-24,747,309
PP14,2020-01-07,2020-01-07,385,281
PP14,2020-01-14,2020-01-14,385,94
PP14,2020-01-21,2020-01-21,385,1
PP14,2020-01-28,2020-01-28,385,187
PP14,2020-02-04,2020-02-04,385,295
PP14,2020-02-11,2020-02-11,385,379
PP14,2020-02-18,2020-02-18,385,158
PP14,2020-02-25,2020-02-25,385,20
PP14,2020-03-03,2020-03-03,385,338
PP14,2020-03-10,2020-03-10,385,377
PP14,2020-03-17,2020-03-17,385,228
PP14,2020-03-24,2020-03-24,385,109
PP14,2020-03-31,2020-03-31,385,339
PP14,2020-04-07,2020-04-07,385,98
PP14,2020-04-14,2020-04-14,385,104
PP14,2020-04-21,2020-04-21,385,5
PP14,2020-04-28,2020-04-28,385,295
PP14,2020-05-05,2020-05-05,385,143
PP14,2020-05-12,2020-05-12,385,314
PP14,2020-05-19,2020-05-19,385,116
PP14,2020-05-26,2020-05-26,385,205
PP14,2020-06-02,2020-06-02,385,374
PP14,2020-06-09,2020-06-09,385,165
PP14,2020-06-16,2020-06-16,385,372
PP14,2020-06-23,2020-06-23,385,10
PP14,2020-06-30,2020-06-30,385,244
PP14,2020-07-07,2020-07-07,385,189
PP14,2020-07-14,2020-07-14,385,351
PP14,2020-07-21,2020-07-21,385,284
PP14,2020-07-28,2020-07-28,385,146
PP14,2020-08-04,2020-08-04,385,47
PP14,2020-08-11,2020-08-11,385,251
PP14,2020-08-18,2020-08-18,385,156
PP14,2020-08-25,2020-08-25,385,195
PP14,2020-09-01,2020-09-01,385,116
PP14,2020-09-08,2020-09-08,385,12
PP14,2020-09-15,2020-09-15,385,6
PP14,2020-09-22,2020-09-22,385,360
PP14,2020-09-29,2020-09-29,385,83
PP14,2020-10-06,2020-10-06,385,128
PP14,2020-10-13,2020-10-13,385,293
PP14,2020-10-20,2020-10-20,385,275
PP14,2020-10-27,2020-10-27,385,128
PP14,2020-11-03,2020-11-03,385,230
PP14,2020-11-10,2020-11-10,385,261
PP14,2020-11-17,2020-11-17,385,101
PP14,2020-11-24,2020-11-24,385,142
9Q15,2020-01-06,2020-01-06,737,628
9Q15,2020-01-13,2020-01-13,737,105
9Q15,2020-01-20,2020-01-20,737,413
9Q15,2020-01-27,2020-01-27,737,484
9Q15,2020-02-03,2020-02-03,737,79
9Q15,2020-02-10,2020-02-10,737,390
9Q15,2020-02-17,2020-02-17,737,300
9Q15,2020-02-24,2020-02-24,737,410
9Q15,2020-03-02,2020-03-02,737,5
9Q15,2020-03-09,2020-03-09,737,17
9Q15,2020-03-16,2020-03-16,737,470
9Q15,2020-03-23,2020-03-23,737,80
9Q15,2020-03-30,2020-03-30,737,713
9Q15,2020-04-06,2020-04-06,737,244
9Q15,2020-04-13,2020-04-13,737,533
9Q15,2020-04-20,2020-04-20,737,451
9Q15,2020-04-27,2020-04-27,737,227
9Q15,2020-05-04,2020-05-04,737,582
9Q15,2020-05-11,2020-05-11,737,443
9Q15,2020-05-18,2020-05-18,737,428
9Q15,2020-05-25,2020-05-25,737,180
9Q15,2020-06-01,2020-06-01,737,431
9Q15,2020-06-08,2020-06-08,737,537
9Q15,2020-06-15,2020-06-15,737,694
9Q15,2020-06-22,2020-06-22,737,375
9Q15,2020-06-29,2020-06-29,737,645
9Q15,2020-07-06,2020-07-06,737,617
9Q15,2020-07-13,2020-07-13,737,246
9Q15,2020-07-20,2020-07-20,737,29
9Q15,2020-07-27,2020-07-27,737,382
9Q15,2020-08-03,2020-08-03,737,670
9Q15,2020-08-10,2020-08-10,737,274
9Q15,2020-08-17,2020-08-17,737,614
9Q15,2020-08-24,2020-08-24,737,336
9Q15,2020-08-31,2020-08-31,737,129
9Q15,2020-09-07,2020-09-07,737,541
9Q15,2020-09-14,2020-09-14,737,123
9Q15,2020-09-21,2020-09-21,737,578
9Q15,2020-09-28,2020-09-28,737,104
9Q15,2020-10-05,2020-10-05,737,426
9Q15,2020-10-12,2020-10-12,737,24
9Q15,2020-10-19,2020-10-19,737,346
9Q15,2020-10-26,2020-10-26,737,594
9Q15,2020-11-02,2020-11-02,737,204
9Q15,2020-11-09,2020-11-09,737,83
9Q15,2020-11-16,2020-11-16,737,601
9Q15,2020-11-23,2020-11-23,737,184
HA16,2020-01-04,2020-01-04,988,739
HA16,2020-01-11,2020-01-11,988,93
HA16,2020-01-18,2020-01-18,988,912
HA16,2020-01-25,2020-01-25,988,882
HA16,2020-02-01,2020-02-01,988,137
HA16,2020-02-08,2020-02-08,988,65
HA16,2020-02-15,2020-02-15,988,692
HA16,2020-02-22,2020-02-22,988,702
HA16,2020-02-29,2020-02-29,988,929
HA16,2020-03-07,2020-03-07,988,282
HA16,2020-03-14,2020-03-14,988,504
HA16,2020-03-21,2020-03-21,988,84
HA16,2020-03-28,2020-03-28,988,553
HA16,2020-04-04,2020-04-04,988,490
HA16,2020-04-11,2020-04-11,988,65
HA16,2020-04-18,2020-04-18,988,216
HA16,2020-04-25,2020-04-25,988,833
HA16,2020-05-02,2020-05-02,988,124
HA16,2020-05-09,2020-05-09,988,25
HA16,2020-05-16,2020-05-16,988,936
HA16,2020-05-23,2020-05-23,988,180
HA16,2020-05-30,2020-05-30,988,777
HA16,2020-06-06,2020-06-06,988,616
HA16,2020-06-13,2020-06-13,988,437
HA16,2020-06-20,2020-06-20,988,913
HA16,2020-06-27,2020-06-27,988,397
HA16,2020-07-04,2020-07-04,988,535
HA16,2020-07-11,2020-07-11,988,547
HA16,2020-07-18,2020-07-18,988,493
HA16,2020-07-25,2020-07-25,988,220
HA16,2020-08-01,2020-08-01,988,896
HA16,2020-08-08,2020-08-08,988,426
HA16,2020-08-15,2020-08-15,988,234
HA16,2020-08-22,2020-08-22,988,894
HA16,2020-08-29,2020-08-29,988,759
HA16,2020-09-05,2020-09-05,988,256
HA16,2020-09-12,2020-09-12,988,780
HA16,2020-09-19,2020-09-19,988,491
HA16,2020-09-26,2020-09-26,988,489
HA16,2020-10-03,2020-10-03,988,234
HA16,2020-10-10,2020-10-10,988,170
HA16,2020-10-17,2020-10-17,988,420
HA16,2020-10-24,2020-10-24,988,141
HA16,2020-10-31,2020-10-31,988,868
HA16,2020-11-07,2020-11-07,988,253
HA16,2020-11-14,2020-11-14,988,237
HA16,2020-11-21,2020-11-21,988,978
PC17,2020-01-04,2020-01-04,780,325
PC17,2020-01-11,2020-01-11,780,34
PC17,2020-01-18,2020-01-18,780,315
PC17,2020-01-25,2020-01-25,780,200
PC17,2020-02-01,2020-02-01,780,340
PC17,2020-02-08,2020-02-08,780,48
PC17,2020-02-15,2020-02-15,780,515
PC17,2020-02-22,2020-02-22,780,264
PC17,2020-02-29,2020-02-29,780,166
PC17,2020-03-07,2020-03-07,780,332
PC17,2020-03-14,2020-03-14,780,129
PC17,2020-03-21,2020-03-21,780,218
PC17,2020-03-28,2020-03-28,780,174
PC17,2020-04-04,2020-04-04,780,252
PC17,2020-04-11,2020-04-11,780,728
PC17,2020-04-18,2020-04-18,780,451
PC17,2020-04-25,2020-04-25,780,637
PC17,2020-05-02,2020-05-02,780,691
PC17,2020-05-09,2020-05-09,780,406
PC17,2020-05-16,2020-05-16,780,384
PC17,2020-05-23,2020-05-23,780,616
PC17,2020-05-30,2020-05-30,780,539
PC17,2020-06-06,2020-06-06,780,153
PC17,2020-06-13,2020-06-13,780,357
PC17,2020-06-20,2020-06-20,780,3
PC17,2020-06-27,2020-06-27,780,516
PC17,2020-07-04,2020-07-04,780,521
PC17,2020-07-11,2020-07-11,780,545
PC17,2020-07-18,2020-07-18,780,560
PC17,2020-07-25,2020-07-25,780,44
PC17,2020-08-01,2020-08-01,780,417
PC17,2020-08-08,2020-08-08,780,612
PC17,2020-08-15,2020-08-15,780,596
PC17,2020-08-22,2020-08-22,780,406
PC17,2020-08-29,2020-08-29,780,332
PC17,2020-09-05,2020-09-05,780,482
PC17,2020-09-12,2020-09-12,780,23
PC17,2020-09-19,2020-09-19,780,606
PC17,2020-09-26,2020-09-26,780,27
PC17,2020-10-03,2020-10-03,780,575
PC17,2020-10-10,2020-10-10,780,271
PC17,2020-10-17,2020-10-17,780,58
PC17,2020-10-24,2020-10-24,780,292
PC17,2020-10-31,2020-10-31,780,563
PC17,2020-11-07,2020-11-07,780,76
PC17,2020-11-14,2020-11-14,780,379
PC17,2020-11-21,2020-11-21,780,254
XN18,2020-01-01,2020-01-01,572,116
XN18,2020-01-08,2020-01-08,572,408
XN18,2020-01-15,2020-01-15,572,335
XN18,2020-01-22,2020-01-22,572,105
XN18,2020-01-29,2020-01-29,572,399
XN18,2020-02-05,2020-02-05,572,329
XN18,2020-02-12,2020-02-12,572,496
XN18,2020-02-19,2020-02-19,572,409
XN18,2020-02-26,2020-02-26,572,393
XN18,2020-03-04,2020-03-04,572,314
XN18,2020-03-11,2020-03-11,572,416
XN18,2020-03-18,2020-03-18,572,291
XN18,2020-03-25,2020-03-25,572,485
XN18,2020-04-01,2020-04-01,572,515
XN18,2020-04-08,2020-04-08,572,386
XN18,2020-04-15,2020-04-15,572,160
XN18,2020-04-22,2020-04-22,572,136
XN18,2020-04-29,2020-04-29,572,1
XN18,2020-05-06,2020-05-06,572,61
XN18,2020-05-13,2020-05-13,572,407
XN18,2020-05-20,2020-05-20,572,397
XN18,2020-05-27,2020-05-27,572,187
XN18,2020-06-03,2020-06-03,572,413
XN18,2020-06-10,2020-06-10,572,285
XN18,2020-06-17,2020-06-17,572,369
XN18,2020-06-24,2020-06-24,572,516
XN18,2020-07-01,2020-07-01,572,427
XN18,2020-07-08,2020-07-08,572,412
XN18,2020-07-15,2020-07-15,572,538
XN18,2020-07-22,2020-07-22,572,473
XN18,2020-07-29,2020-07-29,572,41
XN18,2020-08-05,2020-08-05,572,475
XN18,2020-08-12,2020-08-12,572,32
XN18,2020-08-19,2020-08-19,572,322
XN18,2020-08-26,2020-08-26,572,11
XN18,2020-09-02,2020-09-02,572,554
XN18,2020-09-09,2020-09-09,572,68
XN18,2020-09-16,2020-09-16,572,413
XN18,2020-09-23,2020-09-23,572,402
XN18,2020-09-30,2020-09-30,572,156
XN18,2020-10-07,2020-10-07,572,347
XN18,2020-10-14,2020-10-14,572,184
XN18,2020-10-21,2020-10-21,572,369
XN18,2020-10-28,2020-10-28,572,72
XN18,2020-11-04,2020-11-04,572,366
XN18,2020-11-11,2020-11-11,572,249
XN18,2020-11-18,2020-11-18,572,464
KG19,2020-01-07,2020-01-07,580,32
KG19,2020-01-14,2020-01-14,580,488
KG19,2020-01-21,2020-01-21,580,548
KG19,2020-01-28,2020-01-28,580,56
KG19,2020-02-04,2020-02-04,580,115
KG19,2020-02-11,2020-02-11,580,61
KG19,2020-02-18,2020-02-18,580,390
KG19,2020-02-25,2020-02-25,580,90
KG19,2020-03-03,2020-03-03,580,146
KG19,2020-03-10,2020-03-10,580,194
KG19,2020-03-17,2020-03-17,580,524
KG19,2020-03-24,2020-03-24,580,544
KG19,2020-03-31,2020-03-31,580,413
KG19,2020-04-07,2020-04-07,580,415
KG19,2020-04-14,2020-04-14,580,385
KG19,2020-04-21,2020-04-21,580,132
KG19,2020-04-28,2020-04-28,580,314
KG19,2020-05-05,2020-05-05,580,475
KG19,2020-05-12,2020-05-12,580,547
KG19,2020-05-19,2020-05-19,580,226
KG19,2020-05-26,2020-05-26,580,156
KG19,2020-06-02,2020-06-02,580,324
KG19,2020-06-09,2020-06-09,580,306
KG19,2020-06-16,2020-06-16,580,95
KG19,2020-06-23,2020-06-23,580,245
KG19,2020-06-30,2020-06-30,580,368
KG19,2020-07-07,2020-07-07,580,31
KG19,2020-07-14,2020-07-14,580,309
KG19,2020-07-21,2020-07-21,580,559
KG19,2020-07-28,2020-07-28,580,440
KG19,2020-08-04,2020-08-04,580,98
KG19,2020-08-11,2020-08-11,580,77
KG19,2020-08-18,2020-08-18,580,310
KG19,2020-08-25,2020-08-25,580,214
KG19,2020-09-01,2020-09-01,580,297
KG19,2020-09-08,2020-09-08,580,468
KG19,2020-09-15,2020-09-15,580,515
KG19,2020-09-22,2020-09-22,580,208
KG19,2020-09-29,2020-09-29,580,74
KG19,2020-10-06,2020-10-06,580,292
KG19,2020-10-13,2020-10-13,580,214
KG19,2020-10-20,2020-10-20,580,33
KG19,2020-10-27,2020-10-27,580,400
KG19,2020-11-03,2020-11-03,580,31
KG19,2020-11-10,2020-11-10,580,140
KG19,2020-11-17,2020-11-17,580,411
KG19,2020-11-24,2020-11-24,580,114
LO20,2020-01-07,2020-01-07,949,20
LO20,2020-01-14,2020-01-14,949,200
LO20,2020-01-21,2020-01-21,949,318
LO20,2020-01-28,2020-01-28,949,424
LO20,2020-02-04,2020-02-04,949,143
LO20,2020-02-11,2020-02-11,949,699
LO20,2020-02-18,2020-02-18,949,323
LO20,2020-02-25,2020-02-25,949,697
LO20,2020-03-03,2020-03-03,949,706
LO20,2020-03-10,2020-03-10,949,8
LO20,2020-03-17,2020-03-17,949,444
LO20,2020-03-24,2020-03-24,949,265
LO20,2020-03-31,2020-03-31,949,825
LO20,2020-04-07,2020-04-07,949,3
LO20,2020-04-14,2020-04-14,949,183
LO20,2020-04-21,2020-04-21,949,238
LO20,2020-04-28,2020-04-28,949,48
LO20,2020-05-05,2020-05-05,949,311
LO20,2020-05-12,2020-05-12,949,141
LO20,2020-05-19,2020-05-19,949,206
LO20,2020-05-26,2020-05-26,949,331
LO20,2020-06-02,2020-06-02,949,596
LO20,2020-06-09,2020-06-09,949,545
LO20,2020-06-16,2020-06-16,949,687
LO20,2020-06-23,2020-06-23,949,75
LO20,2020-06-30,2020-06-30,949,753
LO20,2020-07-07,2020-07-07,949,101
LO20,2020-07-14,2020-07-14,949,742
LO20,2020-07-21,2020-07-21,949,248
LO20,2020-07-28,2020-07-28,949,132
LO20,2020-08-04,2020-08-04,949,637
LO20,2020-08-11,2020-08-11,949,706
LO20,2020-08-18,2020-08-18,949,244
LO20,2020-08-25,2020-08-25,949,407
LO20,2020-09-01,2020-09-01,949,339
LO20,2020-09-08,2020-09-08,949,466
LO20,2020-09-15,2020-09-15,949,851
LO20,2020-09-22,2020-09-22,949,742
LO20,2020-09-29,2020-09-29,949,218
LO20,2020-10-06,2020-10-06,949,27
LO20,2020-10-13,2020-10-13,949,447
LO20,2020-10-20,2020-10-20,949,484
LO20,2020-10-27,2020-10-27,949,451
LO20,2020-11-03,2020-11-03,949,201
LO20,2020-11-10,2020-11-10,949,89
LO20,2020-11-17,2020-11-17,949,557
LO20,2020-11-24,2020-11-24,949,900
XR21,2020-01-04,2020-01-04,457,276
XR21,2020-01-11,2020-01-11,457,371
XR21,2020-01-18,2020-01-18,457,12
XR21,2020-01-25,2020-01-25,457,433
XR21,2020-02-01,2020-02-01,457,47
XR21,2020-02-08,2020-02-08,457,435
XR21,2020-02-15,2020-02-15,457,381
XR21,2020-02-22,2020-02-22,457,193
XR21,2020-02-29,2020-02-29,457,278
XR21,2020-03-07,2020-03-07,457,353
XR21,2020-03-14,2020-03-14,457,46
XR21,2020-03-21,2020-03-21,457,261
XR21,2020-03-28,2020-03-28,457,59
XR21,2020-04-04,2020-04-04,457,430
XR21,2020-04-11,2020-04-11,457,389
XR21,2020-04-18,2020-04-18,457,373
XR21,2020-04-25,2020-04-25,457,271
XR21,2020-05-02,2020-05-02,457,229
XR21,2020-05-09,2020-05-09,457,349
XR21,2020-05-16,2020-05-16,457,374
XR21,2020-05-23,2020-05-23,457,257
XR21,2020-05-30,2020-05-30,457,421
XR21,2020-06-06,2020-06-06,457,242
XR21,2020-06-13,2020-06-13,457,170
XR21,2020-06-20,2020-06-20,457,180
XR21,2020-06-27,2020-06-27,457,431
XR21,2020-07-04,2020-07-04,457,181
XR21,2020-07-11,2020-07-11,457,391
XR21,2020-07-18,2020-07-18,457,217
XR21,2020-07-25,2020-07-25,457,42
XR21,2020-08-01,2020-08-01,457,104
XR21,2020-08-08,2020-08-08,457,268
XR21,2020-08-15,2020-08-15,457,192
XR21,2020-08-22,2020-08-22,457,116
XR21,2020-08-29,2020-08-29,457,373
XR21,2020-09-05,2020-09-05,457,340
XR21,2020-09-12,2020-09-12,457,252
XR21,2020-09-19,2020-09-19,457,30
XR21,2020-09-26,2020-09-26,457,7
XR21,2020-10-03,2020-10-03,457,9
XR21,2020-10-10,2020-10-10,457,423
XR21,2020-10-17,2020-10-17,457,63
XR21,2020-10-24,2020-10-24,457,72
XR21,2020-10-31,2020-10-31,457,432
XR21,2020-11-07,2020-11-07,457,340
XR21,2020-11-14,2020-11-14,457,406
XR21,2020-11-21,2020-11-21,457,242
WW22,2020-01-02,2020-01-02,726,442
WW22,2020-01-09,2020-01-09,726,719
WW22,2020-01-16,2020-01-16,726,518
WW22,2020-01-23,2020-01-23,726,580
WW22,2020-01-30,2020-01-30,726,42
WW22,2020-02-06,2020-02-06,726,366
WW22,2020-02-13,2020-02-13,726,348
WW22,2020-02-20,2020-02-20,726,449
WW22,2020-02-27,2020-02-27,726,341
WW22,2020-03-05,2020-03-05,726,88
WW22,2020-03-12,2020-03-12,726,607
WW22,2020-03-19,2020-03-19,726,413
WW22,2020-03-26,2020-03-26,726,579
WW22,2020-04-02,2020-04-02,726,629
WW22,2020-04-09,2020-04-09,726,666
WW22,2020-04-16,2020-04-16,726,589
WW22,2020-04-23,2020-04-23,726,600
WW22,2020-04-30,2020-04-30,726,367
WW22,2020-05-07,2020-05-07,726,141
WW22,2020-05-14,2020-05-14,726,233
WW22,2020-05-21,2020-05-21,726,283
WW22,2020-05-28,2020-05-28,726,180
WW22,2020-06-04,2020-06-04,726,461
WW22,2020-06-11,2020-06-11,726,417
WW22,2020-06-18,2020-06-18,726,388
WW22,2020-06-25,2020-06-25,726,642
WW22,2020-07-02,2020-07-02,726,277
WW22,2020-07-09,2020-07-09,726,613
WW22,2020-07-16,2020-07-16,726,235
WW22,2020-07-23,2020-07-23,726,235
WW22,2020-07-30,2020-07-30,726,141
WW22,2020-08-06,2020-08-06,726,650
WW22,2020-08-13,2020-08-13,726,231
WW22,2020-08-20,2020-08-20,726,88
WW22,2020-08-27,2020-08-27,726,536
WW22,2020-09-03,2020-09-03,726,410
WW22,2020-09-10,2020-09-10,726,314
WW22,2020-09-17,2020-09-17,726,604
WW22,2020-09-24,2020-09-24,726,433
WW22,2020-10-01,2020-10-01,726,445
WW22,2020-10-08,2020-10-08,726,332
WW22,2020-10-15,2020-10-15,726,233
WW22,2020-10-22,2020-10-22,726,611
WW22,2020-10-29,2020-10-29,726,467
WW22,2020-11-05,2020-11-05,726,138
WW22,2020-11-12,2020-11-12,726,332
WW22,2020-11-19,2020-11-19,726,266
SL23,2020-01-03,2020-01-03,602,315
SL23,2020-01-10,2020-01-10,602,586
SL23,2020-01-17,2020-01-17,602,177
SL23,2020-01-24,2020-01-24,602,308
SL23,2020-01-31,2020-01-31,602,519
SL23,2020-02-07,2020-02-07,602,322
SL23,2020-02-14,2020-02-14,602,85
SL23,2020-02-21,2020-02-21,602,232
SL23,2020-02-28,2020-02-28,602,571
SL23,2020-03-06,2020-03-06,602,205
SL23,2020-03-13,2020-03-13,602,435
SL23,2020-03-20,2020-03-20,602,413
SL23,2020-03-27,2020-03-27,602,350
SL23,2020-04-03,2020-04-03,602,560
SL23,2020-04-10,2020-04-10,602,525
SL23,2020-04-17,2020-04-17,602,405
SL23,2020-04-24,2020-04-24,602,419
SL23,2020-05-01,2020-05-01,602,104
SL23,2020-05-08,2020-05-08,602,434
SL23,2020-05-15,2020-05-15,602,279
SL23,2020-05-22,2020-05-22,602,363
SL23,2020-05-29,2020-05-29,602,519
SL23,2020-06-05,2020-06-05,602,365
SL23,2020-06-12,2020-06-12,602,293
SL23,2020-06-19,2020-06-19,602,30
SL23,2020-06-26,2020-06-26,602,171
SL23,2020-07-03,2020-07-03,602,250
SL23,2020-07-10,2020-07-10,602,163
SL23,2020-07-17,2020-07-17,602,245
SL23,2020-07-24,2020-07-24,602,346
SL23,2020-07-31,2020-07-31,602,116
SL23,2020-08-07,2020-08-07,602,549
SL23,2020-08-14,2020-08-14,602,336
SL23,2020-08-21,2020-08-21,602,406
SL23,2020-08-28,2020-08-28,602,591
SL23,2020-09-04,2020-09-04,602,510
SL23,2020-09-11,2020-09-11,602,37
SL23,2020-09-18,2020-09-18,602,561
SL23,2020-09-25,2020-09-25,602,531
SL23,2020-10-02,2020-10-02,602,92
SL23,2020-10-09,2020-10-09,602,74
SL23,2020-10-16,2020-10-16,602,138
SL23,2020-10-23,2020-10-23,602,387
SL23,2020-10-30,2020-10-30,602,536
SL23,2020-11-06,2020-11-06,602,493
SL23,2020-11-13,2020-11-13,602,86
SL23,2020-11-20,2020-11-20,602,463
CW24,2020-01-06,2020-01-06,367,5
CW24,2020-01-13,2020-01-13,367,113
CW24,2020-01-20,2020-01-20,367,47
CW24,2020-01-27,2020-01-27,367,316
CW24,2020-02-03,2020-02-03,367,278
CW24,2020-02-10,2020-02-10,367,101
CW24,2020-02-17,2020-02-17,367,54
CW24,2020-02-24,2020-02-24,367,220
CW24,2020-03-02,2020-03-02,367,173
CW24,2020-03-09,2020-03-09,367,207
CW24,2020-03-16,2020-03-16,367,320
CW24,2020-03-23,2020-03-23,367,249
CW24,2020-03-30,2020-03-30,367,234
CW24,2020-04-06,2020-04-06,367,311
CW24,2020-04-13,2020-04-13,367,199
CW24,2020-04-20,2020-04-20,367,252
CW24,2020-04-27,2020-04-27,367,225
CW24,2020-05-04,2020-05-04,367,87
CW24,2020-05-11,2020-05-11,367,289
CW24,2020-05-18,2020-05-18,367,315
CW24,2020-05-25,2020-05-25,367,124
CW24,2020-06-01,2020-06-01,367,63
CW24,2020-06-08,2020-06-08,367,353
CW24,2020-06-15,2020-06-15,367,233
CW24,2020-06-22,2020-06-22,367,234
CW24,2020-06-29,2020-06-29,367,67
CW24,2020-07-06,2020-07-06,367,70
CW24,2020-07-13,2020-07-13,367,260
CW24,2020-07-20,2020-07-20,367,189
CW24,2020-07-27,2020-07-27,367,28
CW24,2020-08-03,2020-08-03,367,192
CW24,2020-08-10,2020-08-10,367,19
CW24,2020-08-17,2020-08-17,367,254
CW24,2020-08-24,2020-08-24,367,334
CW24,2020-08-31,2020-08-31,367,12
CW24,2020-09-07,2020-09-07,367,285
CW24,2020-09-14,2020-09-14,367,137
CW24,2020-09-21,2020-09-21,367,182
CW24,2020-09-28,2020-09-28,367,83
CW24,2020-10-05,2020-10-05,367,99
CW24,2020-10-12,2020-10-12,367,358
CW24,2020-10-19,2020-10-19,367,71
CW24,2020-10-26,2020-10-26,367,97
CW24,2020-11-02,2020-11-02,367,223
CW24,2020-11-09,2020-11-09,367,289
CW24,2020-11-16,2020-11-16,367,178
CW24,2020-11-23,2020-11-23,367,33
Q325,2020-01-06,2020-01-06,449,309
Q325,2020-01-13,2020-01-13,449,58
Q325,2020-01-20,2020-01-20,449,317
Q325,2020-01-27,2020-01-27,449,102
Q325,2020-02-03,2020-02-03,449,162
Q325,2020-02-10,2020-02-10,449,80
Q325,2020-02-17,2020-02-17,449,99
Q325,2020-02-24,2020-02-24,449,55
Q325,2020-03-02,2020-03-02,449,6
Q325,2020-03-09,2020-03-09,449,8
Q325,2020-03-16,2020-03-16,449,177
Q325,2020-03-23,2020-03-23,449,199
Q325,2020-03-30,2020-03-30,449,33
Q325,2020-04-06,2020-04-06,449,402
Q325,2020-04-13,2020-04-13,449,382
Q325,2020-04-20,2020-04-20,449,85
Q325,2020-04-27,2020-04-27,449,14
Q325,2020-05-04,2020-05-04,449,52
Q325,2020-05-11,2020-05-11,449,396
Q325,2020-05-18,2020-05-18,449,278
Q325,2020-05-25,2020-05-25,449,83
Q325,2020-06-01,2020-06-01,449,196
Q325,2020-06-08,2020-06-08,449,85
Q325,2020-06-15,2020-06-15,449,225
Q325,2020-06-22,2020-06-22,449,262
Q325,2020-06-29,2020-06-29,449,178
Q325,2020-07-06,2020-07-06,449,166
Q325,2020-07-13,2020-07-13,449,6
Q325,2020-07-20,2020-07-20,449,46
Q325,2020-07-27,2020-07-27,449,144
Q325,2020-08-03,2020-08-03,449,376
Q325,2020-08-10,2020-08-10,449,343
Q325,2020-08-17,2020-08-17,449,56
Q325,2020-08-24,2020-08-24,449,142
Q325,2020-08-31,2020-08-31,449,258
Q325,2020-09-07,2020-09-07,449,134
Q325,2020-09-14,2020-09-14,449,422
Q325,2020-09-21,2020-09-21,449,45
Q325,2020-09-28,2020-09-28,449,313
Q325,2020-10-05,2020-10-05,449,111
Q325,2020-10-12,2020-10-12,449,170
Q325,2020-10-19,2020-10-19,449,6
Q325,2020-10-26,2020-10-26,449,165
Q325,2020-11-02,2020-11-02,449,408
Q325,2020-11-09,2020-11-09,449,372
Q325,2020-11-16,2020-11-16,449,198
Q325,2020-11-23,2020-11-23,449,40
J326,2020-01-06,2020-01-06,413,282
J326,2020-01-13,2020-01-13,413,185
J326,2020-01-20,2020-01-20,413,388
J326,2020-01-27,2020-01-27,413,364
J326,2020-02-03,2020-02-03,413,229
J326,2020-02-10,2020-02-10,413,190
J326,2020-02-17,2020-02-17,413,322
J326,2020-02-24,2020-02-24,413,131
J326,2020-03-02,2020-03-02,413,121
J326,2020-03-09,2020-03-09,413,333
J326,2020-03-16,2020-03-16,413,42
J326,2020-03-23,2020-03-23,413,119
J326,2020-03-30,2020-03-30,413,94
J326,2020-04-06,2020-04-06,413,80
J326,2020-04-13,2020-04-13,413,326
J326,2020-04-20,2020-04-20,413,232
J326,2020-04-27,2020-04-27,413,411
J326,2020-05-04,2020-05-04,413,355
J326,2020-05-11,2020-05-11,413,35
J326,2020-05-18,2020-05-18,413,263
J326,2020-05-25,2020-05-25,413,314
J326,2020-06-01,2020-06-01,413,86
J326,2020-06-08,2020-06-08,413,57
J326,2020-06-15,2020-06-15,413,277
J326,2020-06-22,2020-06-22,413,74
J326,2020-06-29,2020-06-29,413,391
J326,2020-07-06,2020-07-06,413,42
J326,2020-07-13,2020-07-13,413,396
J326,2020-07-20,2020-07-20,413,257
J326,2020-07-27,2020-07-27,413,99
J326,2020-08-03,2020-08-03,413,62
J326,2020-08-10,2020-08-10,413,45
J326,2020-08-17,2020-08-17,413,412
J326,2020-08-24,2020-08-24,413,352
J326,2020-08-31,2020-08-31,413,306
J326,2020-09-07,2020-09-07,413,246
J326,2020-09-14,2020-09-14,413,359
J326,2020-09-21,2020-09-21,413,16
J326,2020-09-28,2020-09-28,413,306
J326,2020-10-05,2020-10-05,413,248
J326,2020-10-12,2020-10-12,413,241
J326,2020-10-19,2020-10-19,413,257
J326,2020-10-26,2020-10-26,413,305
J326,2020-11-02,2020-11-02,413,289
J326,2020-11-09,2020-11-09,413,271
J326,2020-11-16,2020-11-16,413,5
J326,2020-11-23,2020-11-23,413,215
